"44806;PTEFQ;PARTICULAR;PLANE;EMBRAER;EMB-820C NAVAJO;PA31;PISTON;BIMOTOR;3175;3175;8;1976;BRAZIL;BRAZIL;PLANE;PARTICULAR;OUTSIDE AERODROME;OUTSIDE AERODROME;TAXI;PRIVATE;NONE;0"
"44811;PUPPC;EXPERIMENTAL;ultralight;PAULO CESAR CASTRO MOURA;DYNAMIC WT-9;ULAC;PISTON;SINGLE ENGINE;560;560;2;2010;BRAZIL;BRAZIL;ultralight;EXPERIMENTAL;OUTSIDE AERODROME;OUTSIDE AERODROME;MANEUVER;EXPERIMENTAL;SUBSTANTIAL;1"
"44812;PRAVD;REGULAR;PLANE;AIRBUS INDUSTRIE;A319-115;A319;JET;BIMOTOR;75500;75500;141;2010;BRAZIL;BRAZIL;PLANE;REGULAR;OUTSIDE AERODROME;OUTSIDE AERODROME;CRUISE;REGULAR;NONE;0"
"44813;PTEGG;***;PLANE;NEIVA INDUSTRIA AERONAUTICA;EMB-721C;P32R;PISTON;SINGLE ENGINE;1633;1633;6;1976;BRAZIL;BRAZIL;PLANE;PARTICULAR;OUTSIDE AERODROME;OUTSIDE AERODROME;LANDING;PRIVATE;SUBSTANTIAL;0"
"44814;PTMZG;REGULAR;PLANE;AIRBUS INDUSTRIE;A320-232;A320;JET;BIMOTOR;70000;70000;184;1999;BRAZIL;BRAZIL;PLANE;REGULAR;OUTSIDE AERODROME;OUTSIDE AERODROME;CRUISE;REGULAR;LIGHT;0"
"44816;PPGVQ;***;PLANE;NEIVA INDUSTRIA AERONAUTICA;56-C;PAUL;PISTON;SINGLE ENGINE;660;660;2;1961;BRAZIL;BRAZIL;PLANE;INSTRUCTION;OUTSIDE AERODROME;OUTSIDE AERODROME;ANOTHER STAGE;INSTRUCTION;LIGHT;0"
"44817;PPGRF;***;PLANE;AERO BOERO;AB-115;AB11;PISTON;SINGLE ENGINE;770;770;2;1993;BRAZIL;BRAZIL;PLANE;INSTRUCTION;AEROCLUBE DE RONDÔNIA;AEROCLUBE DE RONDÔNIA;FINAL APPROACH;INSTRUCTION;SUBSTANTIAL;0"
"44820;PPGUT;***;PLANE;NEIVA INDUSTRIA AERONAUTICA;56-C;PAUL;PISTON;SINGLE ENGINE;660;660;2;1961;BRAZIL;BRAZIL;PLANE;INSTRUCTION;OUTSIDE AERODROME;OUTSIDE AERODROME;RACE AFTER LANDING;INSTRUCTION;LIGHT;0"
"44828;PTHVK;INSTRUCTION;HELICOPTER;ROBINSON HELICOPTER;R22 BETA;R22;PISTON;SINGLE ENGINE;622;622;2;1990;BRAZIL;BRAZIL;HELICOPTER;INSTRUCTION;OUTSIDE AERODROME;OUTSIDE AERODROME;MANEUVER;INSTRUCTION;NONE;0"
"44834;PRBGB;AIR TAXI;HELICOPTER;SIKORSKY AIRCRAFT;S-92A;S92;turboshaft;BIMOTOR;12020;12020;21;2010;BRAZIL;BRAZIL;HELICOPTER;AIR TAXI;OUTSIDE AERODROME;OUTSIDE AERODROME;CRUISE;AIR TAXI;NONE;0"
"44836;PTMXI;REGULAR;PLANE;AIRBUS INDUSTRIE;A321-231;A321;JET;BIMOTOR;89000;89000;232;2011;BRAZIL;BRAZIL;PLANE;REGULAR;OUTSIDE AERODROME;OUTSIDE AERODROME;ANOTHER STAGE;REGULAR;LIGHT;0"
"44837;PTNJC;***;PLANE;NEIVA INDUSTRIA AERONAUTICA;EMB-711C;P28R;PISTON;SINGLE ENGINE;1202;1202;4;1976;BRAZIL;BRAZIL;PLANE;PARTICULAR;FAZENDA SOROTECA;CÁCERES;CIRCUIT TRAFFIC;PRIVATE;SUBSTANTIAL;0"
"44838;PTLHH;***;PLANE;MITSUBISHI;MU-2B-60;MU2;turboprop;BIMOTOR;5250;5250;10;1981;BRAZIL;BRAZIL;PLANE;AIR TAXI;DEPUTADO LUÍS EDUARDO MAGALHÃES;BAHIA - JORGE AMADO;LANDING;AIR TAXI;LIGHT;0"
"44843;PURVX;EXPERIMENTAL;ultralight;FLYER INDUSTRIA AERONAUTICA LTDA;RV-9A;ULAC;PISTON;SINGLE ENGINE;750;750;2;2008;BRAZIL;BRAZIL;ultralight;EXPERIMENTAL;OUTSIDE AERODROME;OUTSIDE AERODROME;LANDING;EXPERIMENTAL;SUBSTANTIAL;0"
"44845;PUXRV;EXPERIMENTAL;ultralight;***;RV-9A;ULAC;PISTON;SINGLE ENGINE;735;735;2;2004;BRAZIL;BRAZIL;ultralight;EXPERIMENTAL;OUTSIDE AERODROME;OUTSIDE AERODROME;TAXI;EXPERIMENTAL;SUBSTANTIAL;0"
"44846;PTEPX;PARTICULAR;PLANE;EMBRAER;EMB-820C NAVAJO;PA31;PISTON;BIMOTOR;3175;3175;8;1978;BRAZIL;BRAZIL;PLANE;PARTICULAR;OUTSIDE AERODROME;OUTSIDE AERODROME;TAXI;PRIVATE;NONE;0"
"44850;PUCSE;EXPERIMENTAL;ultralight;***;IKARUS C42B;ULAC;PISTON;SINGLE ENGINE;510;510;2;2004;BRAZIL;BRAZIL;ultralight;EXPERIMENTAL;OUTSIDE AERODROME;OUTSIDE AERODROME;MANEUVER;EXPERIMENTAL;DESTROYED;2"
"44851;N478TA;***;PLANE;AIRBUS INDUSTRIE;A319-132;***;JET;BIMOTOR;0;0;0;2004;UNITED STATES;UNITED STATES;PLANE;***;OUTSIDE AERODROME;OUTSIDE AERODROME;PARKING;***;LIGHT;0"
"44853;PRRCE;***;HELICOPTER;ROBINSON HELICOPTER;R22;R22;PISTON;SINGLE ENGINE;621;621;2;2001;BRAZIL;BRAZIL;HELICOPTER;INSTRUCTION;OUTSIDE AERODROME;OUTSIDE AERODROME;RUSH IN SOIL;INSTRUCTION;***;0"
"44855;PRJGM;***;HELICOPTER;HELIBRAS;AS 350 B2;AS50;turboshaft;SINGLE ENGINE;2250;2250;6;2011;BRAZIL;BRAZIL;HELICOPTER;PARTICULAR;OUTSIDE AERODROME;MINISTRO VICTOR KONDER;ASCENT;PRIVATE;SUBSTANTIAL;3"
"44856;PRABD;REGULAR;PLANE;BOEING COMPANY;767-316F;B763;JET;BIMOTOR;186880;186880;6;2005;BRAZIL;BRAZIL;PLANE;REGULAR;OUTSIDE AERODROME;OUTSIDE AERODROME;CRUISE;REGULAR;NONE;0"
"44858;PRVTT;***;PLANE;BEECH AIRCRAFT;58;BE58;PISTON;BIMOTOR;2449;2449;6;1975;BRAZIL;BRAZIL;PLANE;PARTICULAR;CORRENTINA;PRESIDENTE JUSCELINO KUBITSCHEK;RACE AFTER LANDING;PRIVATE;SUBSTANTIAL;0"
"44859;PTRDF;PARTICULAR;PLANE;NEIVA INDUSTRIA AERONAUTICA;EMB-720C;PA32;PISTON;SINGLE ENGINE;1542;1542;7;1980;BRAZIL;BRAZIL;PLANE;PARTICULAR;OUTSIDE AERODROME;OUTSIDE AERODROME;RACE AFTER LANDING;PRIVATE;NONE;0"
"44863;PRACG;REGULAR;PLANE;BOEING COMPANY;767-316F;B763;JET;BIMOTOR;186880;186880;6;2000;BRAZIL;BRAZIL;PLANE;REGULAR;OUTSIDE AERODROME;OUTSIDE AERODROME;TAXI;REGULAR;NONE;0"
"44865;PPPTY;REGULAR;PLANE;AEROSPATIALE AND ALENIA;ATR-72-212A;AT72;turboprop;BIMOTOR;22500;22500;73;2010;BRAZIL;BRAZIL;PLANE;REGULAR;OUTSIDE AERODROME;OUTSIDE AERODROME;LANDING;REGULAR;LIGHT;0"
"44878;PTJEP;***;PLANE;BEECH AIRCRAFT;95-B55;BE55;PISTON;BIMOTOR;2268;2268;6;1973;BRAZIL;BRAZIL;PLANE;PARTICULAR;OUTSIDE AERODROME;OUTSIDE AERODROME;TAKE-OFF;PRIVATE;DESTROYED;0"
"44879;PTHRL;***;HELICOPTER;ROBINSON HELICOPTER;R22;R22;PISTON;SINGLE ENGINE;622;622;2;1992;BRAZIL;BRAZIL;HELICOPTER;INSTRUCTION;CAMPO DE MARTE;CAMPO DE MARTE;GROUND OPERATION;INSTRUCTION;SUBSTANTIAL;0"
"44880;PTYTL;***;HELICOPTER;ROBINSON HELICOPTER;R22;R22;PISTON;SINGLE ENGINE;621;621;2;1998;BRAZIL;BRAZIL;HELICOPTER;PARTICULAR;OUTSIDE AERODROME;OUTSIDE AERODROME;LANDING;PRIVATE;SUBSTANTIAL;0"
"44881;PPHPB;***;PLANE;NEIVA INDUSTRIA AERONAUTICA;56-C-1;PAUL;PISTON;SINGLE ENGINE;660;660;2;1963;BRAZIL;BRAZIL;PLANE;INSTRUCTION;OUTSIDE AERODROME;OUTSIDE AERODROME;TAKE-OFF;INSTRUCTION;SUBSTANTIAL;0"
"44882;PTVJP;AIR TAXI;PLANE;EMBRAER;EMB-810D;PA34;PISTON;BIMOTOR;2155;2155;6;1989;BRAZIL;BRAZIL;PLANE;AIR TAXI;OUTSIDE AERODROME;OUTSIDE AERODROME;LANDING;AIR TAXI;LIGHT;0"
"44884;PRJAF;AIR TAXI;HELICOPTER;SIKORSKY AIRCRAFT;S-92A;S92;turboshaft;BIMOTOR;12020;12020;21;2008;BRAZIL;BRAZIL;HELICOPTER;AIR TAXI;OUTSIDE AERODROME;OUTSIDE AERODROME;TAXI;AIR TAXI;NONE;0"
"44885;PTHCZ;***;HELICOPTER;BELL HELICOPTER;206B;B06;turboshaft;SINGLE ENGINE;1451;1451;5;1993;BRAZIL;BRAZIL;HELICOPTER;PARTICULAR;VIGANÓ I;PASSA TEMPO;CRUISE;PRIVATE;SUBSTANTIAL;0"
"44887;PTNEX;***;PLANE;NEIVA INDUSTRIA AERONAUTICA;EMB-711C;P28R;PISTON;SINGLE ENGINE;1202;1202;4;1976;BRAZIL;BRAZIL;PLANE;PARTICULAR;OUTSIDE AERODROME;OUTSIDE AERODROME;DESCENT;PRIVATE;LIGHT;0"
"44888;PRNHC;***;PLANE;LET AIRCRAFT INDUSTRIES;L410UVP-E20;L410;turboprop;BIMOTOR;6600;6600;21;2007;BRAZIL;BRAZIL;PLANE;REGULAR;OUTSIDE AERODROME;OUTSIDE AERODROME;ASCENT;REGULAR;NONE;0"
"44890;PRIOG;NO REGULAR;PLANE;BOEING COMPANY;727-214F;B722;JET;TRIMOTOR;88360;88360;5;1979;BRAZIL;BRAZIL;PLANE;NO REGULAR;OUTSIDE AERODROME;OUTSIDE AERODROME;ASCENT;REGULAR;NONE;0"
"44891;PROAT;REGULAR;PLANE;FOKKER;F28MK0100;F100;JET;BIMOTOR;44450;44450;107;1992;BRAZIL;BRAZIL;PLANE;REGULAR;OUTSIDE AERODROME;OUTSIDE AERODROME;TAXI;REGULAR;NONE;0"
"44892;PRABB;REGULAR;PLANE;BOEING COMPANY;767-316F;B763;JET;BIMOTOR;186880;186880;6;1999;BRAZIL;BRAZIL;PLANE;REGULAR;OUTSIDE AERODROME;OUTSIDE AERODROME;FINAL STRAIGHT;REGULAR;LIGHT;0"
"44893;PTOAM;PARTICULAR;PLANE;PIPER AIRCRAFT;PA-31T;PAY2;turboprop;BIMOTOR;4082;4082;8;1990;BRAZIL;BRAZIL;PLANE;PARTICULAR;OUTSIDE AERODROME;OUTSIDE AERODROME;TAXI;PRIVATE;LIGHT;0"
"44897;PRLCA;AIR TAXI;HELICOPTER;SIKORSKY AIRCRAFT;S-76C;S76;turboshaft;BIMOTOR;5307;5307;14;2003;BRAZIL;BRAZIL;HELICOPTER;AIR TAXI;OUTSIDE AERODROME;OUTSIDE AERODROME;STARTING THE ENGINE;AIR TAXI;NONE;0"
"44901;PRSEG;AIR TAXI;HELICOPTER;EUROCOPTER FRANCE;AS 365 N3;AS65;turboshaft;BIMOTOR;4250;4250;13;2005;BRAZIL;BRAZIL;HELICOPTER;AIR TAXI;OUTSIDE AERODROME;OUTSIDE AERODROME;FINAL APPROACH;AIR TAXI;NONE;0"
"44902;PTENO;AIR TAXI;PLANE;EMBRAER;EMB-820C NAVAJO;PA31;PISTON;BIMOTOR;3175;3175;10;1978;BRAZIL;BRAZIL;PLANE;AIR TAXI;OUTSIDE AERODROME;OUTSIDE AERODROME;TAXI;AIR TAXI;SUBSTANTIAL;0"
"44903;PPHBL;***;PLANE;CIA AERONAUTICA PAULISTA;CAP-4;PAUL;PISTON;SINGLE ENGINE;587;587;2;1948;BRAZIL;BRAZIL;PLANE;INSTRUCTION;SOROCABA;SOROCABA;ASCENT;INSTRUCTION;NONE;0"
"44906;PPNLX;AIR TAXI;HELICOPTER;AGUSTA;AB139;A139;turboshaft;BIMOTOR;6800;6800;17;2006;BRAZIL;BRAZIL;HELICOPTER;AIR TAXI;OUTSIDE AERODROME;OUTSIDE AERODROME;LANDING;AIR TAXI;NONE;0"
"44907;PRWJF;REGULAR;PLANE;BOEING COMPANY;737-341;B733;JET;BIMOTOR;61235;61235;156;1990;BRAZIL;BRAZIL;PLANE;REGULAR;OUTSIDE AERODROME;OUTSIDE AERODROME;LANDING;REGULAR;LIGHT;0"
"44917;PPPTO;REGULAR;PLANE;AEROSPATIALE AND ALENIA;ATR-72-212A;AT72;turboprop;BIMOTOR;22500;22500;73;2008;BRAZIL;BRAZIL;PLANE;REGULAR;OUTSIDE AERODROME;OUTSIDE AERODROME;LANDING;REGULAR;NONE;0"
"44920;PRTKD;REGULAR;PLANE;AEROSPATIALE AND ALENIA;ATR-42-500;AT45;turboprop;BIMOTOR;18600;18600;50;1999;BRAZIL;BRAZIL;PLANE;REGULAR;OUTSIDE AERODROME;OUTSIDE AERODROME;DESCENT;REGULAR;NONE;0"
"44921;PRAYQ;REGULAR;PLANE;EMBRAER;ERJ 190-200 IGW;E190;turboshaft;BIMOTOR;52290;52290;125;2010;BRAZIL;BRAZIL;PLANE;REGULAR;OUTSIDE AERODROME;OUTSIDE AERODROME;ASCENT;REGULAR;NONE;0"
"44922;PRLRR;AIR TAXI;PLANE;LEARJET;31;LJ31;JET;BIMOTOR;7031;7031;10;1990;BRAZIL;BRAZIL;PLANE;AIR TAXI;OUTSIDE AERODROME;OUTSIDE AERODROME;ASCENT;AIR TAXI;NONE;0"
"44924;PTUOD;***;PLANE;NEIVA INDUSTRIA AERONAUTICA;EMB-202;IPAN;PISTON;SINGLE ENGINE;1800;1800;1;2003;BRAZIL;BRAZIL;PLANE;AGRICULTURAL;OUTSIDE AERODROME;OUTSIDE AERODROME;SPECIALIZED;AGRICULTURAL;SUBSTANTIAL;0"
"44926;PTCNG;***;PLANE;CESSNA AIRCRAFT;150F;C150;PISTON;SINGLE ENGINE;726;726;2;1966;BRAZIL;BRAZIL;PLANE;INSTRUCTION;CARLOS PRATES;OUTSIDE AERODROME;TAKE-OFF;INSTRUCTION;NONE;0"
"44927;PRWJB;REGULAR;PLANE;BOEING COMPANY;737-341;B733;JET;BIMOTOR;61235;61235;156;1991;BRAZIL;BRAZIL;PLANE;REGULAR;OUTSIDE AERODROME;OUTSIDE AERODROME;CRUISE;REGULAR;NONE;0"
"44935;PROMH;AIR TAXI;HELICOPTER;EUROCOPTER FRANCE;EC 155 B1;EC55;turboshaft;BIMOTOR;4920;4920;15;2009;BRAZIL;BRAZIL;HELICOPTER;AIR TAXI;OUTSIDE AERODROME;OUTSIDE AERODROME;LANDING;AIR TAXI;NONE;0"
"44939;PTCKB;PARTICULAR;PLANE;BEECH AIRCRAFT;36;BE36;PISTON;SINGLE ENGINE;1633;1633;6;1969;BRAZIL;BRAZIL;PLANE;PARTICULAR;OUTSIDE AERODROME;OUTSIDE AERODROME;LANDING;PRIVATE;NONE;0"
"44942;PUVBC;EXPERIMENTAL;ultralight;***;MISTRAL;ULAC;PISTON;SINGLE ENGINE;450;450;2;1991;BRAZIL;BRAZIL;ultralight;EXPERIMENTAL;OUTSIDE AERODROME;OUTSIDE AERODROME;TAKE-OFF;EXPERIMENTAL;LIGHT;0"
"44944;PPXIG;***;PLANE;***;N-592-420;ZZZZ;PISTON;SINGLE ENGINE;1040;1040;4;1968;BRAZIL;BRAZIL;PLANE;EXPERIMENTAL;OUTSIDE AERODROME;OUTSIDE AERODROME;CRUISE;EXPERIMENTAL;DESTROYED;2"
"44944;PTKYD;***;PLANE;CESSNA AIRCRAFT;U206G;C206;PISTON;SINGLE ENGINE;1633;1633;6;1977;BRAZIL;BRAZIL;PLANE;PARTICULAR;OUTSIDE AERODROME;OUTSIDE AERODROME;CRUISE;PRIVATE;LIGHT;0"
"44945;PRAVB;REGULAR;PLANE;AIRBUS INDUSTRIE;A319-115;A319;JET;BIMOTOR;75500;75500;141;2010;BRAZIL;BRAZIL;PLANE;REGULAR;OUTSIDE AERODROME;OUTSIDE AERODROME;CIRCUIT TRAFFIC;REGULAR;NONE;0"
"44947;PRTOO;PARTICULAR;PLANE;PIPER AIRCRAFT;PA-46R-350T;PA46;PISTON;SINGLE ENGINE;1969;1969;6;2010;BRAZIL;BRAZIL;PLANE;PARTICULAR;OUTSIDE AERODROME;OUTSIDE AERODROME;DESCENT;PRIVATE;LIGHT;0"
"44951;PRWJA;REGULAR;PLANE;BOEING COMPANY;737-322;B733;JET;BIMOTOR;58967;58967;156;1990;BRAZIL;BRAZIL;PLANE;REGULAR;OUTSIDE AERODROME;OUTSIDE AERODROME;FINAL STRAIGHT;REGULAR;LIGHT;0"
"44955;PTRVJ;AIR TAXI;PLANE;NEIVA INDUSTRIA AERONAUTICA;EMB-810D;PA34;PISTON;BIMOTOR;2155;2155;7;1984;BRAZIL;BRAZIL;PLANE;AIR TAXI;OUTSIDE AERODROME;OUTSIDE AERODROME;LANDING;AIR TAXI;NONE;0"
"44957;PRVDV;PARTICULAR;PLANE;CIRRUS DESIGN;SR20;SR20;PISTON;SINGLE ENGINE;1361;1361;4;2007;BRAZIL;BRAZIL;PLANE;PARTICULAR;OUTSIDE AERODROME;OUTSIDE AERODROME;ANOTHER STAGE;PRIVATE;LIGHT;0"
"44959;PTDYZ;INSTRUCTION;PLANE;PIPER AIRCRAFT;PA-34-200;PA34;PISTON;BIMOTOR;1814;1814;6;1972;BRAZIL;BRAZIL;PLANE;INSTRUCTION;OUTSIDE AERODROME;OUTSIDE AERODROME;RACE AFTER LANDING;INSTRUCTION;NONE;0"
"44964;PROME;AIR TAXI;HELICOPTER;SIKORSKY AIRCRAFT;S-76C;S76;turboshaft;BIMOTOR;5307;5307;14;2010;BRAZIL;BRAZIL;HELICOPTER;AIR TAXI;OUTSIDE AERODROME;OUTSIDE AERODROME;LANDING;AIR TAXI;NONE;0"
"44965;PRWJU;REGULAR;PLANE;BOEING COMPANY;737-36N;B733;JET;BIMOTOR;62822;62822;156;1997;BRAZIL;BRAZIL;PLANE;REGULAR;OUTSIDE AERODROME;OUTSIDE AERODROME;OPEN ENDED;REGULAR;LIGHT;0"
"44966;PTGPB;***;PLANE;NEIVA INDUSTRIA AERONAUTICA;EMB-201;IPAN;PISTON;SINGLE ENGINE;1800;1800;1;1976;BRAZIL;BRAZIL;PLANE;SPECIALIZED;OUTSIDE AERODROME;OUTSIDE AERODROME;ANOTHER STAGE;SPECIALIZED;LIGHT;0"
"44967;PTIUN;***;PLANE;PIPER AIRCRAFT;PA-39;PA30;PISTON;BIMOTOR;1633;1633;6;1972;BRAZIL;BRAZIL;PLANE;INSTRUCTION;SALGADO FILHO;BELÉM NOVO;LANDING;INSTRUCTION;SUBSTANTIAL;0"
"44968;PPGMR;***;PLANE;AERO BOERO;AB-115;AB11;PISTON;SINGLE ENGINE;770;770;2;1992;BRAZIL;BRAZIL;PLANE;INSTRUCTION;OUTSIDE AERODROME;OUTSIDE AERODROME;LANDING;INSTRUCTION;NONE;0"
"44969;PPGMA;***;PLANE;AERO BOERO;AB-115;AB11;PISTON;SINGLE ENGINE;770;770;2;1992;BRAZIL;BRAZIL;PLANE;INSTRUCTION;OUTSIDE AERODROME;OUTSIDE AERODROME;RUSH IN SOIL;INSTRUCTION;LIGHT;0"
"44974;PTOCW;AIR TAXI;PLANE;EMBRAER;EMB-110P1;E110;turboprop;BIMOTOR;5670;5670;20;1980;BRAZIL;BRAZIL;PLANE;AIR TAXI;OUTSIDE AERODROME;OUTSIDE AERODROME;RACE AFTER LANDING;AIR TAXI;NONE;0"
"44975;PTDRY;***;PLANE;CESSNA AIRCRAFT;177RG;C77R;PISTON;SINGLE ENGINE;1270;1270;4;1971;BRAZIL;BRAZIL;PLANE;PARTICULAR;SANTA GENOVEVA/GOIÂNIA;GURUPI;LANDING;PRIVATE;SUBSTANTIAL;0"
"44977;PRSNM;***;PLANE;CESSNA AIRCRAFT;T206H;C206;PISTON;SINGLE ENGINE;1633;1633;6;2010;BRAZIL;BRAZIL;PLANE;PARTICULAR;SANTOS DUMONT;JACAREPAGUÁ;RACE AFTER LANDING;PRIVATE;LIGHT;0"
"44983;PPGLJ;***;PLANE;AERO BOERO;AB-180;AB18;PISTON;SINGLE ENGINE;844;844;3;1992;BRAZIL;BRAZIL;PLANE;INSTRUCTION;OUTSIDE AERODROME;OUTSIDE AERODROME;RACE AFTER LANDING;INSTRUCTION;LIGHT;0"
"44986;PRSEK;***;HELICOPTER;AGUSTA;AW139;A139;turboshaft;BIMOTOR;6400;6400;14;2007;BRAZIL;BRAZIL;HELICOPTER;AIR TAXI;PETROBRAS 65;MACAÉ;ASCENT;AIR TAXI;DESTROYED;4"
"44988;PTXCG;***;PLANE;CESSNA AIRCRAFT;U206G;C206;PISTON;SINGLE ENGINE;1633;1633;6;1981;BRAZIL;BRAZIL;PLANE;AIR TAXI;OUTSIDE AERODROME;OUTSIDE AERODROME;RACE AFTER LANDING;AIR TAXI;SUBSTANTIAL;0"
"44990;PRHRR;AIR TAXI;HELICOPTER;SIKORSKY AIRCRAFT;S-61N;S61;turboshaft;BIMOTOR;8618;8618;21;1967;BRAZIL;BRAZIL;HELICOPTER;AIR TAXI;OUTSIDE AERODROME;OUTSIDE AERODROME;CRUISE;AIR TAXI;LIGHT;0"
"44992;PRDIN;AIR TAXI;PLANE;RAYTHEON AIRCRAFT;C90GT;BE9L;turboprop;BIMOTOR;4581;4581;8;2006;BRAZIL;BRAZIL;PLANE;AIR TAXI;OUTSIDE AERODROME;OUTSIDE AERODROME;TAXI;AIR TAXI;LIGHT;0"
"44993;PTHVX;***;HELICOPTER;ROBINSON HELICOPTER;R22 BETA;R22;PISTON;SINGLE ENGINE;622;622;2;1991;BRAZIL;BRAZIL;HELICOPTER;INSTRUCTION;RECREIO;RECREIO;MANEUVER;INSTRUCTION;SUBSTANTIAL;0"
"44995;PTBGZ;***;PLANE;CESSNA AIRCRAFT;172A;C172;PISTON;SINGLE ENGINE;998;998;4;1960;BRAZIL;BRAZIL;PLANE;PARTICULAR;OUTSIDE AERODROME;CORUMBÁ;DESCENT;PRIVATE;SUBSTANTIAL;0"
"44996;PTNCO;***;PLANE;NEIVA INDUSTRIA AERONAUTICA;EMB-711;P28R;PISTON;SINGLE ENGINE;1202;1202;4;1976;BRAZIL;BRAZIL;PLANE;AIR TAXI;OUTSIDE AERODROME;OUTSIDE AERODROME;LANDING;AIR TAXI;LIGHT;0"
"44999;PTERB;PARTICULAR;PLANE;EMBRAER;EMB-810C;PA34;PISTON;BIMOTOR;2073;2073;6;1978;BRAZIL;BRAZIL;PLANE;PARTICULAR;OUTSIDE AERODROME;OUTSIDE AERODROME;DESCENT;PRIVATE;SUBSTANTIAL;0"
"45001;PPPJL;REGULAR;PLANE;EMBRAER;ERJ 190-100 LR;E190;JET;BIMOTOR;50300;50300;106;2008;BRAZIL;BRAZIL;PLANE;REGULAR;OUTSIDE AERODROME;OUTSIDE AERODROME;DESCENT;REGULAR;NONE;0"
"45003;PRIOC;REGULAR;PLANE;BOEING COMPANY;727-264;B722;JET;TRIMOTOR;88360;88360;5;1983;BRAZIL;BRAZIL;PLANE;REGULAR;OUTSIDE AERODROME;OUTSIDE AERODROME;TAKE-OFF;REGULAR;LIGHT;0"
"45005;PTVPC;PARTICULAR;PLANE;NEIVA INDUSTRIA AERONAUTICA;EMB-810D;PA34;PISTON;BIMOTOR;2155;2155;6;1992;BRAZIL;BRAZIL;PLANE;PARTICULAR;OUTSIDE AERODROME;OUTSIDE AERODROME;LANDING;PRIVATE;NONE;0"
"45007;PRJAL;PARTICULAR;PLANE;BEECH AIRCRAFT;58;BE58;PISTON;BIMOTOR;2500;2500;6;1986;BRAZIL;BRAZIL;PLANE;PARTICULAR;OUTSIDE AERODROME;OUTSIDE AERODROME;LANDING;PRIVATE;NONE;0"
"45008;PTWHG;AIR TAXI;PLANE;RAYTHEON AIRCRAFT;400A;BE40;JET;BIMOTOR;7303;7303;10;1992;BRAZIL;BRAZIL;PLANE;AIR TAXI;OUTSIDE AERODROME;OUTSIDE AERODROME;CRUISE;AIR TAXI;NONE;0"
"45010;PPMTJ;PARTICULAR;PLANE;BEECH AIRCRAFT;58;BE58;PISTON;BIMOTOR;2511;2511;6;2000;BRAZIL;BRAZIL;PLANE;PARTICULAR;OUTSIDE AERODROME;OUTSIDE AERODROME;CRUISE;PRIVATE;LIGHT;0"
"45011;PUILT;EXPERIMENTAL;ultralight;***;PELICAN 500 BR;ULAC;PISTON;SINGLE ENGINE;600;600;2;2004;BRAZIL;BRAZIL;ultralight;EXPERIMENTAL;OUTSIDE AERODROME;OUTSIDE AERODROME;TAKE-OFF;EXPERIMENTAL;SUBSTANTIAL;0"
"45012;PPFLH;INSTRUCTION;PLANE;AERO BOERO;AB-115;AB11;PISTON;SINGLE ENGINE;770;770;2;1990;BRAZIL;BRAZIL;PLANE;INSTRUCTION;OUTSIDE AERODROME;OUTSIDE AERODROME;LANDING;INSTRUCTION;LIGHT;0"
"45013;PTHTP;AIR TAXI;HELICOPTER;BELL HELICOPTER;212;B212;turboshaft;BIMOTOR;5080;5080;15;1980;BRAZIL;BRAZIL;HELICOPTER;AIR TAXI;OUTSIDE AERODROME;OUTSIDE AERODROME;ASCENT;AIR TAXI;NONE;0"
"45016;PRJPK;PARTICULAR;PLANE;BEECH AIRCRAFT;400A;BE40;JET;BIMOTOR;7303;7303;9;1997;BRAZIL;BRAZIL;PLANE;PARTICULAR;OUTSIDE AERODROME;OUTSIDE AERODROME;RACE AFTER LANDING;PRIVATE;NONE;0"
"45025;PTLBT;***;PLANE;CESSNA AIRCRAFT;A150K;C150;PISTON;SINGLE ENGINE;726;726;2;1970;BRAZIL;BRAZIL;PLANE;INSTRUCTION;ANÁPOLIS;ANÁPOLIS;ASCENT;INSTRUCTION;SUBSTANTIAL;0"
"45036;PTZDO;EXPERIMENTAL;PLANE;***;RV-10;ZZZZ;PISTON;SINGLE ENGINE;1224;1224;4;2008;BRAZIL;BRAZIL;PLANE;EXPERIMENTAL;OUTSIDE AERODROME;OUTSIDE AERODROME;LANDING;EXPERIMENTAL;SUBSTANTIAL;0"
"45045;PTGCC;***;PLANE;PIPER AIRCRAFT;PA-34-220T;PA34;PISTON;BIMOTOR;2155;2155;6;1999;BRAZIL;BRAZIL;PLANE;PARTICULAR;JATAÍ;JATAÍ;CRUISE;PRIVATE;DESTROYED;1"
"45047;PTRBT;***;PLANE;NEIVA INDUSTRIA AERONAUTICA;EMB-720C;PA32;PISTON;SINGLE ENGINE;1542;1542;6;1980;BRAZIL;BRAZIL;PLANE;PARTICULAR;SANTA GENOVEVA/GOIÂNIA;FORMOSA;TAKE-OFF;PRIVATE;DESTROYED;0"
"45048;PRRGB;***;HELICOPTER;ROBINSON HELICOPTER;R22 BETA;R22;PISTON;SINGLE ENGINE;621;621;2;2011;BRAZIL;BRAZIL;HELICOPTER;INSTRUCTION;OUTSIDE AERODROME;OUTSIDE AERODROME;MANEUVER;INSTRUCTION;SUBSTANTIAL;0"
