"41411;073/2011;2011-06-30;2011-08-01;2011-09-16;Disclose this Report to flight schools and flying clubs.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"41411;074/2011;2011-06-30;2011-07-19;NULL;Run the adequacy of the grassy area of ​​the track range of the Campo de Marte airfield to the requirements in order to reduce the risks to the aircraft that will come out of the track limits.;AWAITING RESPONSE;INFRAERO;ENTERPRISE INFRASTRUCTURE BRAZILIAN AIRPORT";;;;;;;;;
"41480;340/D/11;2011-11-04;2011-12-06;2011-12-26;Disclose this Report to aircraft operators ERJ 190.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"41552;318/2012;2012-08-29;2012-10-29;NULL;Emphasize the importance of compliance with the Newsletter 01/2010 of the organization itself.;AWAITING RESPONSE;IBAMA;BRAZILIAN INSTITUTE ENVIRONMENT AND RENEWABLE NATURAL RESOURCES";;;;;;;;;
"41552;319/2012;2012-08-29;2012-10-29;NULL;Take a course grading and standardization for pilots and operational crew.;AWAITING RESPONSE;IBAMA;BRAZILIAN INSTITUTE ENVIRONMENT AND RENEWABLE NATURAL RESOURCES";;;;;;;;;
"41552;320/2012;2012-08-29;2012-10-29;NULL;Provide compliance with 25.00.65.000 service bulletin which provides for the installation of rings on the floor for mooring cables or ropes to the AS350 aircraft operated by IBAMA in this type of operation.;AWAITING RESPONSE;IBAMA;BRAZILIAN INSTITUTE ENVIRONMENT AND RENEWABLE NATURAL RESOURCES";;;;;;;;;
"41552;321/2012;2012-08-29;2012-10-29;NULL;Provide safety equipment tail monkey PN 350 A84-0047 IPC 25.63.10 - indicated by the aircraft manufacturer - for use by the operating crew when needed.;AWAITING RESPONSE;IBAMA;BRAZILIAN INSTITUTE ENVIRONMENT AND RENEWABLE NATURAL RESOURCES";;;;;;;;;
"41552;322/2012;2012-08-29;2012-10-29;NULL;Adapt to the regulations of the National Civil Aviation Agency regarding the letter (b) of item 91 957 of Part 91 Subpart K - which deals with qualifications for crew composition pilot as second in command.;AWAITING RESPONSE;IBAMA;BRAZILIAN INSTITUTE ENVIRONMENT AND RENEWABLE NATURAL RESOURCES";;;;;;;;;
"41552;323/2012;2012-08-29;2012-10-16;2013-01-23;Highlight the importance of compliance with the Newsletter 01/2010 IBAMA - when operating in that institution.;ACCOMPLISHED;PM-SC;POLICE MILITARY SANTA CATARINA";;;;;;;;;
"41552;324/2012;2012-08-29;2012-10-16;2013-01-23;Emphasize operational doctrine of the unity of the individual check equipment and anchor the aircraft before each takeoff.;ACCOMPLISHED;PM-SC;POLICE MILITARY SANTA CATARINA";;;;;;;;;
"41552;325/2012;2012-08-29;2012-10-16;2013-01-23;Program periodically recycling of their crew with respect to us and moorings.;ACCOMPLISHED;PM-SC;POLICE MILITARY SANTA CATARINA";;;;;;;;;
"41552;326/2012;2012-08-29;2012-10-16;2012-12-18;Request the operator to review the General Operations Manual with respect to the crew composition - so that the requirement is met in part (b) of Item 91 957 Part 91 Subpart K;NOT FULFILLED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"41578;IG-530/CENIPA/2018 - 01;2019-03-11;2019-03-11;NULL;SPREAD THE LESSONS LEARNED IN THIS INVESTIGATION - THE ALERT END OF THE DRIVERS ON THE GRIP OF IMPORTANCE TO OPERATING PROCEDURES EXPECTED.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"41749;075/2011;2011-06-30;2011-08-01;2012-03-09;Review the requirements for granting and technical capability of revalidation in terrestrial multi-engine class aircraft (MLTE) in order to ensure that the pilot holds the knowledge about weight and balance necessary for the proper operation of the aircraft.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"41750;406/2011;2011-12-21;2012-02-06;NULL;Establish criteria and limits on the number of instruction daily flights to instructors and students in order to avoid situations of fatigue of the crew.;AWAITING RESPONSE;NACIONAL ESC;NATIONAL SCHOOL OF DRIVING";;;;;;;;;
"41750;407/2011;2011-12-21;2012-02-06;NULL;Establish clear procedures for the transfer of flight controls between pilots - so that they are included in the land the aircraft instruction - and widely disseminated in briefings for pilots - in order to minimize the probability of interpretation or conflict failures during all phases of flight.;AWAITING RESPONSE;NACIONAL ESC;NATIONAL SCHOOL OF DRIVING";;;;;;;;;
"41750;408/2011;2011-12-21;2012-02-06;NULL;Minister periodically instruction to all the company's drivers on static and dynamic scroll scroll rotorcraft - including the Safety Notice SN -9 Pilot Operating Handbook in order to increase the level of situational awareness in missions that require flight training hovered.;AWAITING RESPONSE;NACIONAL ESC;NATIONAL SCHOOL OF DRIVING";;;;;;;;;
"41751;403/2011;2011-12-21;2012-02-06;NULL;Recycle your instructors and students as the fuel control procedures in flight - aimed at raising the alert level for the fuel tank selection.;AWAITING RESPONSE;AEROC-BRG;Aero Club Bragança Paulista";;;;;;;;;
"41751;404/2011;2011-12-21;2012-02-06;2012-05-03;Release the report to aircraft operators 56-C-1.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"41751;405/2011;2011-12-21;2011-12-21;NULL;Disclose this final report to the flying clubs and aviation schools in their areas.;ACCOMPLISHED;SERIPA-2;SECOND REGIONAL SERVICE FOR RESEARCH AND AIRCRAFT ACCIDENT PREVENTION";;;;;;;;;
"41751;405/2011;2011-12-21;2011-12-21;NULL;Disclose this final report to the flying clubs and aviation schools in their areas.;ACCOMPLISHED;SERIPA-3;THIRD REGIONAL SERVICE FOR RESEARCH AND AIRCRAFT ACCIDENT PREVENTION";;;;;;;;;
"41751;405/2011;2011-12-21;2011-12-21;NULL;Disclose this final report to the flying clubs and aviation schools in their areas.;ACCOMPLISHED;SERIPA-4;FOURTH REGIONAL SERVICE FOR RESEARCH AND AIRCRAFT ACCIDENT PREVENTION";;;;;;;;;
"41751;405/2011;2011-12-21;2011-12-21;NULL;Disclose this final report to the flying clubs and aviation schools in their areas.;ACCOMPLISHED;SERIPA-5;FIFTH REGIONAL SERVICE FOR RESEARCH AND AIRCRAFT ACCIDENT PREVENTION";;;;;;;;;
"41751;405/2011;2011-12-21;2011-12-21;NULL;Disclose this final report to the flying clubs and aviation schools in their areas.;ACCOMPLISHED;SERIPA-6;SIXTH REGIONAL SERVICE FOR RESEARCH AND AIRCRAFT ACCIDENT PREVENTION";;;;;;;;;
"41751;405/2011;2011-12-21;2011-12-21;NULL;Disclose this final report to the flying clubs and aviation schools in their areas.;ACCOMPLISHED;SERIPA-7;SEVENTH REGIONAL SERVICE FOR RESEARCH AND AIRCRAFT ACCIDENT PREVENTION";;;;;;;;;
"41751;405/2011;2011-12-21;2011-12-21;2012-01-31;Disclose this final report to the flying clubs and aviation schools in their areas.;ACCOMPLISHED;SERIPA-1;FIRST REGIONAL SERVICE FOR RESEARCH AND AIRCRAFT ACCIDENT PREVENTION";;;;;;;;;
"41789;230/2011;2011-08-29;2011-09-29;2014-07-17;1) Strengthen along their checkers to need in obtaining flights and revalidation enable terrestrial single-engine class aircraft (MNTE) - check the proficiency of checked drivers about the engine failure procedures in flight and emergency traffic in order to make sure that have the ability to properly manage the situation.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"41789;231/2011;2011-08-29;2011-09-29;2014-07-17;Reinforce to their checkers need to check the proficiency of pilots checked in planning of flights - in particular regarding the calculation and accurate verification of the amount of fuel on board.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"41789;232/2011;2011-08-29;2011-09-29;2014-10-27;Conduct a flight safety inspection at the National Workshop Maintenance Aircraft Ltda. - Based Teresina - PI - emphasizing the primary record-keeping of the components installed on the aircraft assisted by that workshop.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"41789;233/2011;2011-08-29;2011-09-29;2012-09-19;Emphasizing with the owners and operators of aircraft its responsibility with regard to the supervision of their equipment airworthiness condition.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"41829;A - 506/CENIPA/2015  001;2015-07-21;2015-08-21;2016-07-07;Operate with the Government of the State of Amazonas - to ensure that the operator conduct a proper supervision over operations at its aircraft - especially in the matters related to the training of his crew or crew hired through outsourcing contracts.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"41829;A - 506/CENIPA/2015  002;2015-07-21;2015-08-21;2015-12-17;Study the feasibility of establishing a specific legislation or modify existing to ensure periodic training for operators of crew of the Direct Public Administration - such as state and municipal governments.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"41834;254/2011;2011-09-23;2011-09-29;2014-10-27;Perform Flight Safety Inspection in the workshop Agro Air Vila Velha Ltda. - In order to verify the conformity of the maintenance services performed in the constant aircraft its Addendum to the CHE.;NOT FULFILLED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"41834;255/2011;2011-09-23;2011-09-29;2011-11-16;Adopt mechanisms for disseminating the teachings of the present investigation to flying clubs and the aircraft maintenance companies - warning about the risks arising from non-observance of the maintenance procedures in technical manuals of the engine and the aircraft manufacturer.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"41834;256/2011;2011-09-23;2011-09-23;NULL;Improve the monitoring and supervision of the processes relating to the maintenance of aircraft - aiming to improve the flying club of flight safety.;***;AEROC-PTG;Aero Club TIP THICK";;;;;;;;;
"41834;257/2011;2011-09-23;2011-09-23;NULL;Disclose the content of this research to its employees - stressing the importance of compliance with advocating maintenance manuals - as well as the need for adequate supervision at all services performed.;***;VILA VELHA;AGRO AIR OLD VILLAGE";;;;;;;;;
"41834;258/2011;2011-09-23;2011-09-23;NULL;Review engine maintenance procedures AB-115 aircraft - in order to ensure their compliance with specified by the manufacturer - in particular with respect to the air filter.;***;VILA VELHA;AGRO AIR OLD VILLAGE";;;;;;;;;
"41837;145/D/11;2011-07-21;2011-10-20;NULL;Include in Training Program of the Division of Air Operations - device contemplating recycling activities - in particular - focused on the exercises and maneuvers aimed at proper operational maintenance of its pilots.;AWAITING RESPONSE;DPRF;DEPARTMENT OF POLICE FEDERAL ROAD";;;;;;;;;
"41837;146/D/11;2011-07-21;2011-10-20;NULL;Instituting document setting limits for their operations - similar to the General Operations Manual (MGO) in order to standardize their operations - as well as the facilitation of decision-making of the pilots in the stages of planning and execution of flights.;AWAITING RESPONSE;DPRF;DEPARTMENT OF POLICE FEDERAL ROAD";;;;;;;;;
"41837;147/D/11;2011-07-21;2011-10-20;NULL;Adopt mechanisms for the realization of training in flight simulators so as to contribute to improving the proficiency of its pilots - especially in emergency situations.;AWAITING RESPONSE;DPRF;DEPARTMENT OF POLICE FEDERAL ROAD";;;;;;;;;
"41837;148/D/11;2011-07-21;2011-10-20;NULL;Adopt mechanisms aimed at improving its management oversight - especially as regards the monitoring of the stages of planning and execution of flights.;AWAITING RESPONSE;DPRF;DEPARTMENT OF POLICE FEDERAL ROAD";;;;;;;;;
"41837;149/D/11;2011-07-21;2011-10-20;NULL;Include in the Addendum to the agreement signed between the Ministry of Health # the Ministry of Justice through the Federal Highway Police # and the City of Recife City Hall - aimed at operationalization of the SAMU - device setting the concomitant drive Police Force - to promote the isolation of areas used for operation Occasional involving its aircraft.;AWAITING RESPONSE;DPRF;DEPARTMENT OF POLICE FEDERAL ROAD";;;;;;;;;
"41837;150/D/11;2011-07-21;2011-10-20;NULL;Include in the Addendum to the agreement signed between the Ministry of Health # the Ministry of Justice through the Federal Highway Police # and government agencies of other states and municipalities - in order to operationalize the SAMU - device setting the concomitant drive Police Force aimed at promote the isolation of areas used for operation Occasional involving its aircraft.;AWAITING RESPONSE;DPRF;DEPARTMENT OF POLICE FEDERAL ROAD";;;;;;;;;
"41837;151/D/11;2011-07-21;2011-10-20;NULL;Disseminate the lessons learned in this study - as part of professionals working in their operational bases - alerting them to the risks present in occasional operations - especially in the case of emergency drives.;AWAITING RESPONSE;DPRF;DEPARTMENT OF POLICE FEDERAL ROAD";;;;;;;;;
"41837;152/D/11;2011-07-21;2011-08-25;2011-09-23;Disseminate the lessons learned in this investigation the police operator - alerting them to the risks present in occasional operations - especially in the case of emergency or police operations and drives.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"41850;076/2011;2011-06-30;2011-08-01;2011-09-12;Adopting mechanism for the disclosure of this report to aircraft operators operating under Part 91 - alerting them to the need to follow the sequence established procedures for operating the aircraft.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"41898;IG-562/CENIPA/2016 - 01;2017-05-26;2017-06-01;NULL;Act by the Aero Club in order to ensure that the supervision and monitoring procedures for the implementation of student training program are in line with the modules of each instruction phase foreseen in MCA 58-3.;AWAITING RESPONSE;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"41898;IG-562/CENIPA/2016 - 02;2017-05-26;2017-06-01;NULL;Check with the Aero Club adequacy of responsible department to deal with the management of operational safety.;AWAITING RESPONSE;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"41900;A-035/CENIPA/2013 - RSV 001;2013-12-12;2014-02-12;NULL;Hold consultation with the primary certification and manufacturer of the aircraft on the need and feasibility study for the inclusion of Non-Destructive Testing in helicopter maintenance program in order to timely detection of the presence of discontinuity in critical items of model rotary joint R-44.;AWAITING RESPONSE;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"41900;A-035/CENIPA/2013 - RSV 002;2013-12-12;2014-02-12;2014-03-26;Disclose the contents of this report during the seminars - lectures and related activities geared to owners - operators and managers of R-22 and R-44 helicopters.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"41900;A-035/CENIPA/2013 - RSV 003;2013-12-12;2014-02-12;NULL;Disclose the contents of this report during the seminars - lectures and related activities among its members.;AWAITING RESPONSE;ABRAPHE;ASSOCIATION OF HELICOPTER PILOTS OF BRAZILIAN";;;;;;;;;
"41917;103/2011;2011-07-21;2011-08-01;2011-09-16;Disclose this Report to operators and aircraft pilots operated under Part 91.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"41960;A-581/CENIPA/2014 - 01;2014-10-29;2014-12-15;2016-05-24;Given the observed and reported facts in this report - conduct technical audit at the company Aeropalmas Taxi-Air Ltda. in order to analyze and propose improvements in the operation process.;NOT FULFILLED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"42001;A-516/CENIPA/2015  001;2015-06-06;2015-08-21;2016-09-14;Act with the Skydive Vera Cruz Ltda. to ensure the correct bookkeeping of cell books - engine and propeller of the aircraft operated by the entity and thereby raise the operational safety levels.;NOT FULFILLED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"42071;259/2011;2011-09-23;2011-09-29;2012-08-16;Carry out flight safety inspection at the company Fretax Taxi Aereo Ltda. - In order to verify and propose improvement in maintenance monitoring process of the company's fleet of aircraft - in particular as regards the control failures in the implementation of maintenance procedures for the item starter generator.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"42071;260/2011;2011-09-23;2011-09-29;2014-10-27;Carry out flight safety inspection at the company LMP Aircraft Maintenance Ltda. - In order to analyze and propose improvements in the process of implementation and maintenance record of the models of aircraft of the Addendum to its Enterprise Approval Certificate - in particular as regards the record of failures and execution of maintenance services for the item starter generator of C-208B aircraft.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"42071;261/2011;2011-09-23;2011-09-29;2014-10-27;Carry out flight safety inspection on Air Turbine Services Aeronautical Ltda. - In order to verify the implementation process and maintenance record of constant components of the Addendum to its Enterprise Approval Certificate - in particular as regards the registration of failures and execution of maintenance services related to the inspection of the hot section (HSI) of the C-208B.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"42071;262/2011;2011-09-23;2011-09-29;2012-09-19;Carry out flight safety inspection at the company Airspeed Services Aeronautical Ltda. - In order to verify the implementation process and maintenance record of constant components of the Addendum to its Enterprise Approval Certificate - in particular as regards the registration of failures and execution of maintenance services for the item starter generator of C-208B aircraft.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"42071;263/2011;2011-09-23;2011-09-29;2015-10-28;""""""Examine the possibility of issuing an Airworthiness making the practice of maintenance - recommended in Service Information Letter SIL No Gen-PT-024 - issued in 25MAIO2007 - PWC - Pratt & Whitney Canada - as well as in Service News Letter - SNL 07-16 - issued by Cessna Aircraft in 26NOV2007 - who talk about """""""" electrical discharge Damage to the # 1 bearing """" -"""" mandatory. """""";ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"42071;264/2011;2011-09-23;2011-09-23;NULL;""""""Publicize this report to the Aeronautical Material Park of Lagoa Santa and Afonsos whose projects use PT6A engines manufactured by Pratt & Whitney Canada - emphasizing the recommended maintenance practice in Service Information Letter SIL No Gen-PT-024 - issued in 25MAIO2007 - PWC - Pratt & Whitney Canada - as well as in Service News Letter - SNL 07-16 issued by Cessna Aircraft in 26NOV2007 - who talk about """""""" electrical discharge Damage to the # 1 bearing """""""" """"."";***;CENIPA;RESEARCH CENTER AIRCRAFT ACCIDENT PREVENTION";;;;;;;;;
"42250;015/2012;2012-02-22;2012-02-22;2012-12-12;Review authorizations contained in the company's specifications Operational Oceanair Taxi-Air Ltda. - In order to adjust the permits issued to the authorized area of ​​operation and the complexity of the aircraft fleet - including the use of Minimum Equipment Lists (MEL).;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"42250;016/2012;2012-02-22;2012-02-22;2012-12-12;Re-evaluate the acceptance of the content of MGO Oceanair Taxi-Air Ltda. - In order to adapt it to the requirements of RBAC 135 - for the tasks of the maintenance department regarding the supervision and review of maintenance records.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"42250;017/2012;2012-02-22;2012-02-22;2014-04-28;Re-evaluate the acceptance of the content of MGO of Oceanair Taxi Aereo Ltda. - In order to adapt it to the requirements of RBAC 135 - on the use of manuals in English and in such cases as the proficiency required for mechanics and pilots.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"42250;018/2012;2012-02-22;2012-02-22;2012-12-12;Oversee the company Oceanair Taxi-Air Ltda. for the development and implementation of special procedures provided for in its MGO and other specific procedures (SOP) required to raise the level of standardization - so that the company's pilots raise the performance in managing the cabin features.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"42250;019/2012;2012-02-22;2012-02-22;2012-12-12;Evaluate the content of the training given to the crew of the Oceanair Taxi-Air Ltda. - In order to stimulate the undertaking to take action to make it effective.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"42250;020/2012;2012-02-22;2012-02-22;2012-12-12;Conduct study for the possible inclusion requirement in RBAC 135.63 section - particularly applicable to operators with greater complexity - which determines the conservation - over a period of at least three years - records of the evaluation sheets of ground training in simulator flight and the aircraft - so that the operations sector to undertake analysis and monitoring of the pilot proficiency level.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"42250;021/2012;2012-02-22;2012-02-22;2014-04-10;Conduct special audit the company Aviation Target Ltda. in order to verify the adequacy of means and maintenance procedures used in the maintenance of aircraft and aircraft components - in accordance with the regulations.;ALTERNATIVE WAY FULFILLED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"42250;022/2012;2012-02-22;2012-02-22;2014-01-21;Carry out special audit in the company Lanceair Trade and Services Aeronautical Ltda. In order to verify the adequacy of means and maintenance procedures used in the maintenance of aircraft components in accordance with the regulations.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"42250;023/2012;2012-02-22;2012-02-22;NULL;To review the tasks of the company's maintenance department - established in MGO - in order to give it responsibility for examining maintenance records - as provided in RBAC 135.;AWAITING RESPONSE;OCEANAIR-TPX;OCEANAIR AIR TAXI";;;;;;;;;
"42250;024/2012;2012-02-22;2012-02-22;NULL;Take measures to ensure that the personnel using the company's manual to be proficient in reading and understanding of the (s) language (s) used.;AWAITING RESPONSE;OCEANAIR-TPX;OCEANAIR AIR TAXI";;;;;;;;;
"42250;025/2012;2012-02-22;2012-02-22;NULL;Develop Minimum Equipment List (MEL) for models of its aircraft fleet - to ensure continuity of operations at acceptable risk conditions - in case of breakdowns of instruments or equipment.;AWAITING RESPONSE;OCEANAIR-TPX;OCEANAIR AIR TAXI";;;;;;;;;
"42250;026/2012;2012-02-22;2012-02-22;NULL;Developing the Special Procedures Manual (MPE) stated in its MGO and other specific procedures (SOP) required to raise the level of standardization in order to achieve better performance in the management of resources cabin.;AWAITING RESPONSE;OCEANAIR-TPX;OCEANAIR AIR TAXI";;;;;;;;;
"42250;027/2012;2012-02-22;2012-02-22;NULL;Adopt procedures in order to reduce the possibility of other occupants of the aircraft interfere in the attention of the pilots during the execution of the procedures in the various phases of flight.;AWAITING RESPONSE;OCEANAIR-TPX;OCEANAIR AIR TAXI";;;;;;;;;
"42250;028/2012;2012-02-22;2012-02-22;NULL;Set profiles for hiring drivers compatible with the type of operation developed by the company and the level of training to be provided.;AWAITING RESPONSE;OCEANAIR-TPX;OCEANAIR AIR TAXI";;;;;;;;;
"42250;029/2012;2012-02-22;2012-02-22;NULL;Assess possible instructional gaps that may have contributed to the lack of effectiveness of the training provided - in order to provide the improvement of habits - skills - knowledge and attitudes that enable perform activities within the standards established by the company.;AWAITING RESPONSE;OCEANAIR-TPX;OCEANAIR AIR TAXI";;;;;;;;;
"42250;030/2012;2012-02-22;2012-03-01;NULL;Enrich training content to standard procedures by the company - in order to raise the level of standardization and management of cockpit resource.;AWAITING RESPONSE;OCEANAIR-TPX;OCEANAIR AIR TAXI";;;;;;;;;
"42250;031/2012;2012-02-22;2012-02-22;NULL;Enhance the CRM training and standardization established in specific procedures.;AWAITING RESPONSE;OCEANAIR-TPX;OCEANAIR AIR TAXI";;;;;;;;;
"42250;032/2012;2012-02-22;2012-02-22;NULL;Establish and provide the means for monitoring and measuring the performance of pilots to promote proper management of crews and feed back into the training system for possible existing instructional gaps.;AWAITING RESPONSE;OCEANAIR-TPX;OCEANAIR AIR TAXI";;;;;;;;;
"42250;033/2012;2012-02-22;2012-02-22;NULL;Establish and maintain an ongoing system analysis and supervision of the implementation and effectiveness of its inspection program and its maintenance programs - preventive maintenance - and alterations - aiming to address any deficiencies of these programs - even if they are carried out by third parties as established in RBAC 135 431 (a).;AWAITING RESPONSE;OCEANAIR-TPX;OCEANAIR AIR TAXI";;;;;;;;;
"42287;235/D/11;2011-08-29;2011-08-29;NULL;Provide means for supervision of maintenance services on aircraft in order to ensure that services are performed as recommended in the Teledyne Continental Service Bulletin - SB96-12 * Continued Airworthiness Instructions for TCM Cylinders *.;***;PIQUIATUBA;Piquiatuba AIR TAXI";;;;;;;;;
"42287;236/2011;2011-08-29;2011-09-29;2011-10-31;Adopt mechanisms to disseminate the lessons learned in this investigation to Air taxi-operators - warning about the risks arising from non-observance of the maintenance procedures provided by the manufacturer.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"42386;A-512/CENIPA/2016 - 01;2017-05-26;2017-06-01;NULL;Take steps with the Passaredo Airlines - in order to ensure that the company pass to take risk analysis mechanisms for new operations - with the consequent emission mitigation measures in order to ensure operation within an acceptable margin of risk.;AWAITING RESPONSE;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"42386;A-512/CENIPA/2016 - 02;2017-05-26;2017-06-01;NULL;Take steps with the Passaredo Airlines - in order to ensure that the company pass to pass - in their training - knowledge that will enable the identification of visual illusions and also alerting the crew when identified any location where such a phenomenon may occur.;AWAITING RESPONSE;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"42386;A-512/CENIPA/2016 - 03;2017-05-26;2017-06-01;NULL;Take steps with the Passaredo Airlines - in order to ensure that the company adopts procedures that may identify possible training failures of its drivers - such as lack of interpretation and use of the landing aid systems (VASIS PAPI and others).;AWAITING RESPONSE;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"42387;234/2011;2011-08-29;2011-09-29;2011-10-31;Disclose this final report to the General Aviation operators in order to emphasize the importance of operating only in approved or registered tracks.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"42388;104/D/11;2011-07-21;2011-08-09;NULL;Review the instructor training program in order to verify the existence of standardization in education concerning the use of the brakes after landing - in order to avoid overturning the aircraft.;AWAITING RESPONSE;SANTOS DUMONT;AERO AGRICULTURAL SANTOS DUMONT";;;;;;;;;
"42427;IG-523/CENIPA/2017 - 01;2018-09-24;2018-09-24;NULL;Analyze the maintenance manual of PA-28R aircraft 201 - with regard to the inspection of the whole of the engine throttle control cable in order to assess the need to propose to the manufacturer additional requirements for the inspection of the cable assembly above - which is not limited to its apparent condition and functionality.;AWAITING RESPONSE;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"42449;176/2011;2011-08-01;2011-08-25;2011-09-23;Disclose this final report - targeting R44 operators to avoid the flight at low altitude in areas that have the visibility reduced by the presence of smoke.;ACCOMPLISHED;ANAC;NATIONAL CIVIL AVIATION AGENCY";;;;;;;;;
"42449;177/2011;2011-08-01;2011-08-01;NULL;Disclose the contents of the final report of the accident to R44 aircraft operators in their area.;ACCOMPLISHED;SERIPA-2;SECOND REGIONAL SERVICE FOR RESEARCH AND AIRCRAFT ACCIDENT PREVENTION";;;;;;;;;
"42449;177/2011;2011-08-01;2011-08-01;NULL;Disclose the contents of the final report of the accident to R44 aircraft operators in their area.;ACCOMPLISHED;SERIPA-3;THIRD REGIONAL SERVICE FOR RESEARCH AND AIRCRAFT ACCIDENT PREVENTION";;;;;;;;;
"42449;177/2011;2011-08-01;2011-08-01;NULL;Disclose the contents of the final report of the accident to R44 aircraft operators in their area.;ACCOMPLISHED;SERIPA-4;FOURTH REGIONAL SERVICE FOR RESEARCH AND AIRCRAFT ACCIDENT PREVENTION";;;;;;;;;
"42449;177/2011;2011-08-01;2011-08-01;NULL;Disclose the contents of the final report of the accident to R44 aircraft operators in their area.;ACCOMPLISHED;SERIPA-6;SIXTH REGIONAL SERVICE FOR RESEARCH AND AIRCRAFT ACCIDENT PREVENTION";;;;;;;;;
"42449;177/2011;2011-08-01;2011-08-01;NULL;Disclose the contents of the final report of the accident to R44 aircraft operators in their area.;ACCOMPLISHED;SERIPA-7;SEVENTH REGIONAL SERVICE FOR RESEARCH AND AIRCRAFT ACCIDENT PREVENTION";;;;;;;;;
"42449;177/2011;2011-08-01;2011-08-01;2011-10-24;Disclose the contents of the final report of the accident to R44 aircraft operators in their area.;ACCOMPLISHED;SERIPA-1;FIRST REGIONAL SERVICE FOR RESEARCH AND AIRCRAFT ACCIDENT PREVENTION";;;;;;;;;
"42449;177/2011;2011-08-01;2011-08-01;2011-11-01;Disclose the contents of the final report of the accident to R44 aircraft operators in their area.;ACCOMPLISHED;SERIPA-5;FIFTH REGIONAL SERVICE FOR RESEARCH AND AIRCRAFT ACCIDENT PREVENTION";;;;;;;;;
